Logger: #021426 'PE5' - USP_EXP2 - (CGI) Expander for GP5W - (V2.60, Mai 27 2014)
No,Time,#1:m,#2:°C,#HK-Bat:V,#HK-Temp:oC,#HK-rH:%
(Firmware Reset (01.01.1998 00:00:00 (THU)))
(Firmware Reset (01.01.1998 00:00:00 (THU)))
1,01.01.1998 00:00:18,-1019.61,,3.094,22.99,60.0
(GSM ERROR Login: No SIM Card / Signal:Unknown / 01.01.1998 00:00:52)
(GSM Transfer OK / Signal:16 / 01.01.1998 00:03:11)
(Firmware Reset (01.01.1998 00:00:00 (THU)))
(Firmware Reset (01.01.1998 00:00:18 (THU)))
2,01.01.1998 00:00:36,0.00203942,,3.717,22.95,35.6
(Parameter changed ('21426_20150305115257'))
(Firmware Reset (01.01.1998 00:04:20 (THU)))
3,01.01.1998 00:04:38,-0.00203942,18.65,3.717,21.12,37.1
(Parameter changed ('21426_20150305123316'))
4,01.01.1998 00:07:02,-0.00203942,18.75,3.718,21.03,36.4
5,01.01.1998 00:07:22,-0.00203942,18.8
6,01.01.1998 00:07:42,-0.00203942,18.8
(GSM ERROR Connect GPRS: Code 1 / Signal:4 / 06.02.2134 05:36:20)
7,01.01.1998 00:08:42,-0.00203942,18.85,3.665,21.19,36.1
8,01.01.1998 00:09:02,-0.00203942,18.9
9,01.01.1998 00:09:22,-0.00203942,18.9,3.704,21.21,35.9
(Parameter changed ('21426_20150305123600'))
10,01.01.1998 00:09:42,-0.00203942,18.9,3.702,21.21,35.8
(Parameter changed ('21426_20150305123633'))
(GSM ERROR Server Transfer: Timeout 166 / Signal:4 / 01.01.1998 00:10:55)
11,01.01.1998 00:11:38,-0.00203942,19,3.678,21.53,36.5
12,01.01.1998 00:11:58,-0.00203942,19
(GSM ERROR Server Transfer: Timeout 255 / Signal:4 / 06.02.2134 05:40:44)
13,01.01.1998 00:13:38,-0.00203942,19.05,3.664,22.09,35.7
14,01.01.1998 00:13:58,-0.00203942,19.1
15,01.01.1998 00:14:18,-0.00203942,19.1
(Firmware Reset (01.01.1998 00:14:38 (THU)))
(GSM Transfer OK / Signal:5 / 06.02.2134 05:47:55)
16,05.03.2015 12:44:53,-0.00203942,19.25,3.667,22.79,31.3
17,05.03.2015 12:45:13,-0.00203942,19.25
18,05.03.2015 12:45:33,-0.00203942,19.25
19,05.03.2015 12:45:53,-0.00203942,19.3
20,05.03.2015 12:46:13,-0.00203942,19.3
(GSM Transfer OK / Signal:8 / 05.03.2015 11:47:04)
21,05.03.2015 12:47:13,-0.00203942,19.3,3.670,22.87,35.8
22,05.03.2015 12:47:33,-0.00203942,19.35
23,05.03.2015 12:47:53,-0.00203942,19.35
24,05.03.2015 12:48:13,-0.00203942,19.35
(GSM Transfer OK / Signal:6 / 05.03.2015 11:49:13)
25,05.03.2015 12:49:13,-0.00203942,19.4,3.665,23.05,31.0
26,05.03.2015 12:49:33,-0.00407884,19.4
27,05.03.2015 12:49:53,-0.00203942,19.4
28,05.03.2015 12:50:13,-0.00407884,19.45
29,05.03.2015 12:50:33,-0.00407884,19.45
30,05.03.2015 12:50:53,-0.00407884,19.45
31,05.03.2015 12:51:13,-0.00407884,19.45,3.696,23.25,36.2
(GSM ERROR Server Transfer: Timeout 166 / Signal:4 / 05.03.2015 11:52:06)
(Firmware Reset (01.01.1998 00:00:00 (THU)))
32,01.01.1998 00:00:18,-0.00407884,19.6,3.703,25.34,43.8
(GSM Transfer OK / Signal:14 / 06.02.2134 05:29:31)
33,05.03.2015 13:02:02,-0.00407884,19.65,3.661,25.06,28.0
34,05.03.2015 13:02:22,-0.00407884,19.65
35,05.03.2015 13:02:42,-0.00407884,19.65
36,05.03.2015 13:03:02,-0.00407884,19.65
37,05.03.2015 13:03:22,-0.00407884,19.65
38,05.03.2015 13:03:42,-0.00407884,19.65
39,05.03.2015 13:04:02,-0.00407884,19.65,3.693,24.61,34.9
40,05.03.2015 13:04:22,-0.00407884,19.65
41,05.03.2015 13:04:42,-0.00407884,19.65
42,05.03.2015 13:05:02,-0.00407884,19.65
43,05.03.2015 13:05:22,-0.00407884,19.65
(Firmware Reset (05.03.2015 13:05:42 (THU)))
44,05.03.2015 13:06:00,-0.00407884,19.7,3.696,24.97,36.5
45,05.03.2015 13:06:20,-0.00407884,19.7
46,05.03.2015 13:06:40,-0.00407884,19.75
47,05.03.2015 13:07:00,-0.00407884,19.75
48,05.03.2015 13:07:20,-0.00407884,19.75
49,05.03.2015 13:07:40,-0.00407884,19.75
50,05.03.2015 13:08:00,-0.00407884,19.75,3.700,25.09,34.6
51,05.03.2015 13:08:20,-0.00203942,19.75
52,05.03.2015 13:08:40,-0.00407884,19.75
53,05.03.2015 13:09:00,-0.00407884,19.75
54,05.03.2015 13:09:20,-0.00407884,19.75
55,05.03.2015 13:09:40,-0.00407884,19.75
56,05.03.2015 13:10:00,-0.00407884,19.75,3.704,25.46,32.7
57,05.03.2015 13:10:20,-0.00407884,19.75
58,05.03.2015 13:10:40,-0.00407884,19.75
59,05.03.2015 13:11:00,-0.00407884,19.75
60,05.03.2015 13:11:20,-0.00407884,19.75,3.703,25.35,31.0
(Parameter changed ('21426_20150305131232'))
